X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
1037957.839895013719797,445836.06988188624382,32238,1611090597  ,188621,2,2016-11-09T00:00:00.000Z,2321,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1037957.84,445836.07,PANTANO RD N                  ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,BROADWAY BL E                 ,        ,E ,BROADWAY                                ,BL  ,N ,PANTANO                                 ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1611090597.pdf,,,,,
1016600.140091862529516,453793.270013123750687,32299,1510160226  ,178985,2,2015-10-16T00:00:00.000Z,1229,FRI,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016600.14,453793.27,N SWAN RD                     ,INSIDE                                                 ,TUCSON              ,Approximately,150  ,Feet,S ,From,E PIMA ST                     ,        ,E ,PIMA                                    ,ST  ,N ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1016600.140091862529516,453793.270013123750687,32303,1512210122  ,180552,2,2015-12-21T00:00:00.000Z,0831,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016600.14,453793.27,PIMA ST E                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,SWAN RD N                     ,        ,E ,PIMA                                    ,ST  ,N ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
997281.5,416484.25,32319,1510160476  ,178996,2,2015-10-16T00:00:00.000Z,2103,FRI,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,997281.5,416484.25,BILBY RD E                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,PARK AV S                     ,        ,E ,BILBY                                   ,RD  ,S ,PARK                                    ,AV  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1022077.25,445912.089895009994507,32332,1503040351  ,174471,2,2015-03-04T00:00:00.000Z,1448,WED,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1022077.25,445912.09,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,N CRAYCROFT RD                ,        ,E ,BROADWAY                                ,BL  ,N ,CRAYCROFT                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - INTERSECTION-RELATED               ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1022077.25,445912.089895009994507,32353,1805070469  ,202220,2,2018-05-07T00:00:00.000Z,1851,MON,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1022077.25,445912.09,BROADWAY BL E                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,CRAYCROFT RD N                ,        ,E ,BROADWAY                                ,BL  ,N ,CRAYCROFT                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLIST             ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1805070469.pdf,,,,,
987396.12007873877883,469234.93996062874794,32447,1307020268  ,163007,2,2013-07-02T00:00:00.000Z,1251,TUE,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,987396.12,469234.94,W WETMORE RD                  ,INSIDE                                                 ,TUCSON              ,Approximately,300  ,Feet,E ,From,N FAIRVIEW AV                 ,        ,N ,FAIRVIEW                                ,AV  ,W ,WETMORE                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,BICYCLE SIDE-IMPACT      ,TPD_TRAFFIC_INCIDENTS,,,,,,
1000675.75,465457.859908133745193,32501,1410280130  ,171751,2,2014-10-28T00:00:00.000Z,0844,TUE,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1000675.75,465457.86,N CAMPBELL AV                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E ALLEN RD                    ,        ,E ,ALLEN                                   ,RD  ,N ,CAMPBELL                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - INTERSECTION (WITHIN)              ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
991980.950131233781576,461328.56003937125206,32530,1311090336  ,165572,2,2013-11-09T00:00:00.000Z,1406,SAT,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,991980.95,461328.56,E FORT LOWELL RD              ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N STONE AV                    ,        ,E ,FORT LOWELL                             ,RD  ,N ,STONE                                   ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - INTERSECTION (WITHIN)              ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",UNKNOWN                                                ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
991980.950131233781576,461328.56003937125206,32533,1701140428  ,190252,2,2017-01-14T00:00:00.000Z,1820,SAT,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,991980.95,461328.56,N STONE AV                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E FORT LOWELL RD              ,        ,E ,FORT LOWELL                             ,RD  ,N ,STONE                                   ,AV  ,DARK-LIGHTED                                           ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1701140428.pdf,,,,,
1000808.270013123750687,447984.81003937125206,32538,1311240257  ,165868,2,2013-11-24T00:00:00.000Z,1047,SUN,0,0,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1000808.27,447984.81,N CAMPBELL AV                 ,INSIDE                                                 ,TUCSON              ,Approximately,20   ,Feet,N ,At,E 6TH ST                      ,        ,E ,6TH                                     ,ST  ,N ,CAMPBELL                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",REAR END (FRONT TO REAR)                               ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
985774.5,456034.020013123750687,32580,1704110466  ,192738,1,2017-04-11T00:00:00.000Z,1813,TUE,0,0,1,3402      ,3402-OTHER VEHICLE ACCIDENTS/BICYCLE ACCIDENTS         ,985774.5,456034.02,W GRANT RD                    ,INSIDE                                                 ,TUCSON              ,Approximately,50   ,Feet,E ,From,W I10 FRONTAGE RD             ,        ,W ,GRANT                                   ,RD  ,W ,I10 FRONTAGE                            ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1704110466.pdf,,,,,
1011354.220144357532263,451116.419947504997253,32595,1209040055  ,158046,2,2012-09-04T00:00:00.000Z,0750,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011354.22,451116.42,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,100  ,Feet,E ,From,N ALVERNON WY                 ,        ,N ,ALVERNON                                ,WY  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,CONTROLLED ACCESS - THRU ROADWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ","SIDESWIPE, SAME DIRECTION                              ",                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1011354.220144357532263,451116.419947504997253,32602,1608290613  ,186599,2,2016-08-29T00:00:00.000Z,1948,MON,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1011354.22,451116.42,ALVERNON WY N                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,SPEEDWAY BL E                 ,        ,N ,ALVERNON                                ,WY  ,E ,SPEEDWAY                                ,BL  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1608290613.pdf,,,,,
995955.62007873877883,450911.589895009994507,32604,1707230319  ,195143,2,2017-07-23T00:00:00.000Z,1409,SUN,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,995955.62,450911.59,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,10   ,Feet,W ,From,N EUCLID AV                   ,        ,N ,EUCLID                                  ,AV  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1707230319.pdf,,,,,
